,,,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
9467238896,2015-03-29;2015-04-13,4/13/2015,8/19/2015,15,3/29/2015,4/13/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/13/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9972724218,2015-05-02;2015-05-16;2015-06-02;2015-06-12;2015-06-21;2015-07-05;2015-07-28,2015-05-14;2015-06-02;2015-06-12;2015-06-21;2015-07-02;2015-07-24,8/19/2015,12,5/2/2015,5/16/2015,6/2/2015,6/12/2015,6/21/2015,7/5/2015,7/28/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,5/14/2015,6/2/2015,6/12/2015,6/21/2015,7/2/2015,7/24/2015,,,,,,,,,,,,,,,,,,,,,,,,,,
6240051417,3/31/2015,,8/19/2015,,3/31/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7079410217,2015-06-25;2015-07-13;2015-07-31,2015-07-13;2015-07-31,8/19/2015,18,6/25/2015,7/13/2015,7/31/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/13/2015,7/31/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9308939887,2015-02-08;2015-03-09;2015-04-30;2015-05-24;2015-06-28;2015-07-28,2015-03-01;2015-03-30;2015-05-21;2015-06-14;2015-07-17;2015-08-18,8/19/2015,21,2/8/2015,3/9/2015,4/30/2015,5/24/2015,6/28/2015,7/28/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/1/2015,3/30/2015,5/21/2015,6/14/2015,7/17/2015,8/18/2015,,,,,,,,,,,,,,,,,,,,,,,,,,
1512042465,4/14/2015,,8/19/2015,,4/14/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6490017335,7/27/2015,,8/19/2015,,7/27/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7540101434,2014-07-16;2014-10-31,8/3/2014,8/19/2015,18,7/16/2014,10/31/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/3/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7152353641,2014-09-20;2014-11-14;2014-11-28,2014-10-05;2014-11-28,8/19/2015,15,9/20/2014,11/14/2014,11/28/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/5/2014,11/28/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6149299222,12/11/2014,,8/19/2015,,12/11/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5080754334,2015-06-09;2015-07-10;2015-08-09,2015-06-30;2015-07-30,8/19/2015,21,6/9/2015,7/10/2015,8/9/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/30/2015,7/30/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5647000446,2014-10-22;2014-10-30;2014-11-17;2014-12-01;2014-12-26;2015-01-10;2015-02-09;2015-03-08;2015-03-13;2015-03-20;2015-04-08;2015-05-23;2015-05-29;2015-06-10;2015-06-27;2015-07-08;2015-07-12,2014-10-29;2014-11-13;2014-12-01;2014-12-24;2015-01-10;2015-02-06;2015-03-08;2015-03-13;2015-03-20;2015-04-08;2015-05-23;2015-05-29;2015-06-10;2015-06-27;2015-07-08;2015-07-12,8/19/2015,7,10/22/2014,10/30/2014,11/17/2014,12/1/2014,12/26/2014,1/10/2015,2/9/2015,3/8/2015,3/13/2015,3/20/2015,4/8/2015,5/23/2015,5/29/2015,6/10/2015,6/27/2015,7/8/2015,7/12/2015,,,,,,,,,,,,,,,,,10/29/2014,11/13/2014,12/1/2014,12/24/2014,1/10/2015,2/6/2015,3/8/2015,3/13/2015,3/20/2015,4/8/2015,5/23/2015,5/29/2015,6/10/2015,6/27/2015,7/8/2015,7/12/2015,,,,,,,,,,,,,,,,
1315659637,5/1/2015,,8/19/2015,,5/1/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9553513134,9/15/2014,,8/19/2015,,9/15/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534163140,2015-06-27;2015-07-25;2015-08-19,2015-07-25;2015-08-19,8/19/2015,28,6/27/2015,7/25/2015,8/19/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/25/2015,8/19/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5534019509,2014-08-31;2014-10-22;2014-11-12;2014-12-06;2014-12-24;2015-01-16;2015-02-13;2015-03-17;2015-04-08;2015-04-28;2015-06-15;2015-07-06;2015-08-05;2015-08-15,2014-09-17;2014-11-11;2014-12-02;2014-12-24;2015-01-14;2015-02-05;2015-03-03;2015-04-03;2015-04-28;2015-06-08;2015-07-06;2015-08-04;2015-08-15,8/19/2015,17,8/31/2014,10/22/2014,11/12/2014,12/6/2014,12/24/2014,1/16/2015,2/13/2015,3/17/2015,4/8/2015,4/28/2015,6/15/2015,7/6/2015,8/5/2015,8/15/2015,,,,,,,,,,,,,,,,,,,,9/17/2014,11/11/2014,12/2/2014,12/24/2014,1/14/2015,2/5/2015,3/3/2015,4/3/2015,4/28/2015,6/8/2015,7/6/2015,8/4/2015,8/15/2015,,,,,,,,,,,,,,,,,,,
4202412536,2015-07-27;2015-08-04;2015-08-09,2015-08-04;2015-08-08,8/19/2015,8,7/27/2015,8/4/2015,8/9/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/4/2015,8/8/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7469550321,2015-06-25;2015-08-11,7/13/2015,8/19/2015,18,6/25/2015,8/11/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/13/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3967732927,5/21/2014,,8/19/2015,,5/21/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7814589083,2015-05-11;2015-05-26;2015-06-03;2015-06-06;2015-06-18;2015-07-09;2015-07-18;2015-07-28;2015-08-11,2015-05-26;2015-06-03;2015-06-06;2015-06-18;2015-07-09;2015-07-18;2015-07-27;2015-08-11,8/19/2015,15,5/11/2015,5/26/2015,6/3/2015,6/6/2015,6/18/2015,7/9/2015,7/18/2015,7/28/2015,8/11/2015,,,,,,,,,,,,,,,,,,,,,,,,,5/26/2015,6/3/2015,6/6/2015,6/18/2015,7/9/2015,7/18/2015,7/27/2015,8/11/2015,,,,,,,,,,,,,,,,,,,,,,,,
1959560917,2015-05-25;2015-06-08,6/8/2015,8/19/2015,14,5/25/2015,6/8/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/8/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9757571386,2015-05-21;2015-05-31;2015-06-25;2015-08-16,2015-05-29;2015-06-21;2015-08-15,8/19/2015,8,5/21/2015,5/31/2015,6/25/2015,8/16/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/29/2015,6/21/2015,8/15/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7801042321,2014-08-09;2014-08-29;2014-09-14;2014-10-03,2014-08-29;2014-09-13;2014-10-03,8/19/2015,20,8/9/2014,8/29/2014,9/14/2014,10/3/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/29/2014,9/13/2014,10/3/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3555490492,1/28/2015,,8/19/2015,,1/28/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9896789006,12/20/2014,,8/19/2015,,12/20/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7867185883,3/10/2015,,8/19/2015,,3/10/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4966440067,7/28/2014,,8/19/2015,,7/28/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7234829584,8/20/2014,,8/19/2015,,8/20/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4178348652,2015-07-20;2015-07-30;2015-08-19,2015-07-27;2015-08-19,8/19/2015,7,7/20/2015,7/30/2015,8/19/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/27/2015,8/19/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7664147584,2014-09-23;2014-10-02;2014-10-08;2014-10-18;2014-11-06;2014-11-23;2014-12-11;2014-12-26;2015-01-11;2015-01-18;2015-01-27,2014-10-02;2014-10-08;2014-10-18;2014-10-25;2014-11-13;2014-12-04;2014-12-26;2015-01-11;2015-01-18;2015-01-26,8/19/2015,9,9/23/2014,10/2/2014,10/8/2014,10/18/2014,11/6/2014,11/23/2014,12/11/2014,12/26/2014,1/11/2015,1/18/2015,1/27/2015,,,,,,,,,,,,,,,,,,,,,,,10/2/2014,10/8/2014,10/18/2014,10/25/2014,11/13/2014,12/4/2014,12/26/2014,1/11/2015,1/18/2015,1/26/2015,,,,,,,,,,,,,,,,,,,,,,
9465714466,2015-03-30;2015-04-01;2015-05-06,2015-04-01;2015-05-04,8/19/2015,2,3/30/2015,4/1/2015,5/6/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/1/2015,5/4/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3753586759,12/6/2014,,8/19/2015,,12/6/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4883399518,2015-04-02;2015-04-03,4/3/2015,8/19/2015,1,4/2/2015,4/3/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/3/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482204423,7/13/2014,,8/19/2015,,7/13/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9442171425,2015-06-04;2015-06-18,6/16/2015,8/19/2015,12,6/4/2015,6/18/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/16/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957977001,8/25/2014,,8/19/2015,,8/25/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909028856,2015-04-14;2015-04-22;2015-05-19;2015-05-19;2015-06-05;2015-07-06;2015-07-15,2015-04-15;2015-05-15;2015-05-19;2015-05-29;2015-07-01;2015-07-15,8/19/2015,1,4/14/2015,4/22/2015,5/19/2015,5/19/2015,6/5/2015,7/6/2015,7/15/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,4/15/2015,5/15/2015,5/19/2015,5/29/2015,7/1/2015,7/15/2015,,,,,,,,,,,,,,,,,,,,,,,,,,
8600102728,2015-07-04;2015-07-15,7/15/2015,8/19/2015,11,7/4/2015,7/15/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/15/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6025279345,2015-03-24;2015-05-16,2015-04-09;2015-06-26,8/19/2015,16,3/24/2015,5/16/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/9/2015,6/26/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3391915571,2015-05-22;2015-06-02;2015-06-16;2015-06-29;2015-07-15;2015-07-31,2015-05-28;2015-06-16;2015-06-19;2015-07-15;2015-07-28,8/19/2015,6,5/22/2015,6/2/2015,6/16/2015,6/29/2015,7/15/2015,7/31/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/28/2015,6/16/2015,6/19/2015,7/15/2015,7/28/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
8751507835,11/3/2014,,8/19/2015,,11/3/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7546148851,2015-05-13;2015-06-06;2015-06-20;2015-07-06;2015-07-18;2015-08-02;2015-08-13,2015-06-03;2015-06-20;2015-07-05;2015-07-18;2015-08-01;2015-08-10,8/19/2015,21,5/13/2015,6/6/2015,6/20/2015,7/6/2015,7/18/2015,8/2/2015,8/13/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,6/3/2015,6/20/2015,7/5/2015,7/18/2015,8/1/2015,8/10/2015,,,,,,,,,,,,,,,,,,,,,,,,,,
5339810676,2015-07-11;2015-07-14;2015-08-01,2015-07-14;2015-07-31,8/19/2015,3,7/11/2015,7/14/2015,8/1/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/14/2015,7/31/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1584290807,2015-03-08;2015-04-01,3/29/2015,8/19/2015,21,3/8/2015,4/1/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/29/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3620626456,5/27/2014,,8/19/2015,,5/27/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7377428334,2015-04-26;2015-05-30;2015-06-24;2015-07-22;2015-08-11,2015-05-17;2015-06-19;2015-07-20;2015-08-11,8/19/2015,21,4/26/2015,5/30/2015,6/24/2015,7/22/2015,8/11/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/17/2015,6/19/2015,7/20/2015,8/11/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9583895012,2015-07-19;2015-07-30;2015-08-06,2015-07-30;2015-08-06,8/19/2015,11,7/19/2015,7/30/2015,8/6/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/30/2015,8/6/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7222539877,2015-04-16;2015-04-29;2015-05-06,2015-04-28;2015-05-05,8/19/2015,12,4/16/2015,4/29/2015,5/6/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/28/2015,5/5/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6525704875,2014-10-22;2014-12-14,11/17/2014,8/19/2015,26,10/22/2014,12/14/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/17/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4656510627,3/29/2015,,8/19/2015,,3/29/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8296490133,8/29/2014,,8/19/2015,,8/29/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7425803316,2015-06-02;2015-06-24;2015-07-07,2015-06-23;2015-07-07,8/19/2015,21,6/2/2015,6/24/2015,7/7/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/23/2015,7/7/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3929235228,7/22/2014,8/12/2014,8/19/2015,21,7/22/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/12/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6013334660,2015-05-22;2015-06-01;2015-07-17,2015-06-01;2015-07-08,8/19/2015,10,5/22/2015,6/1/2015,7/17/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/1/2015,7/8/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3937976240,2015-07-10;2015-08-02;2015-08-11,2015-07-29;2015-08-08;2015-08-18,8/19/2015,19,7/10/2015,8/2/2015,8/11/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/29/2015,8/8/2015,8/18/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6774434683,2/7/2015,,8/19/2015,,2/7/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9019460943,2015-03-24;2015-04-15;2015-04-29;2015-05-15;2015-05-31;2015-06-30,2015-03-31;2015-04-28;2015-05-12;2015-05-31;2015-06-30,8/19/2015,7,3/24/2015,4/15/2015,4/29/2015,5/15/2015,5/31/2015,6/30/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/31/2015,4/28/2015,5/12/2015,5/31/2015,6/30/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459514671,10/1/2014,,8/19/2015,,10/1/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2610695629,2015-06-11;2015-06-19;2015-06-25;2015-07-03;2015-07-10,2015-06-19;2015-06-25;2015-07-02;2015-07-10,8/19/2015,8,6/11/2015,6/19/2015,6/25/2015,7/3/2015,7/10/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/19/2015,6/25/2015,7/2/2015,7/10/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8519412104,2015-04-14;2015-05-06;2015-05-21;2015-06-06;2015-06-24;2015-07-11;2015-07-31,2015-05-05;2015-05-21;2015-06-06;2015-06-24;2015-07-11;2015-07-31,8/19/2015,21,4/14/2015,5/6/2015,5/21/2015,6/6/2015,6/24/2015,7/11/2015,7/31/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,5/5/2015,5/21/2015,6/6/2015,6/24/2015,7/11/2015,7/31/2015,,,,,,,,,,,,,,,,,,,,,,,,,,
8880381815,2015-06-04;2015-06-30;2015-07-10;2015-07-29,2015-06-23;2015-07-10;2015-07-29,8/19/2015,19,6/4/2015,6/30/2015,7/10/2015,7/29/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/23/2015,7/10/2015,7/29/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3276893093,2015-06-22;2015-06-29;2015-07-02;2015-07-13;2015-08-03,2015-06-29;2015-07-02;2015-07-13;2015-08-03,8/19/2015,7,6/22/2015,6/29/2015,7/2/2015,7/13/2015,8/3/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/29/2015,7/2/2015,7/13/2015,8/3/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7337409978,2015-04-02;2015-04-22;2015-05-12,2015-04-20;2015-05-11,8/19/2015,18,4/2/2015,4/22/2015,5/12/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/20/2015,5/11/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524200246,2014-08-01;2014-08-20;2014-09-11;2014-10-02;2014-10-29,2014-08-20;2014-09-10;2014-10-02;2014-10-29,8/19/2015,19,8/1/2014,8/20/2014,9/11/2014,10/2/2014,10/29/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/20/2014,9/10/2014,10/2/2014,10/29/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2956620293,5/26/2015,,8/19/2015,,5/26/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6834166012,3/6/2015,,8/19/2015,,3/6/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8449258035,2014-05-02;2014-05-22;2014-06-12;2014-07-03;2014-07-24;2015-06-20;2015-07-08;2015-07-14;2015-08-05,2014-05-22;2014-06-12;2014-07-03;2014-07-24;2014-08-24;2015-07-08;2015-07-14,8/19/2015,20,5/2/2014,5/22/2014,6/12/2014,7/3/2014,7/24/2014,6/20/2015,7/8/2015,7/14/2015,8/5/2015,,,,,,,,,,,,,,,,,,,,,,,,,5/22/2014,6/12/2014,7/3/2014,7/24/2014,8/24/2014,7/8/2015,7/14/2015,,,,,,,,,,,,,,,,,,,,,,,,,
1341618714,5/8/2014,,8/19/2015,,5/8/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487119472,2015-03-24;2015-04-13;2015-05-11;2015-06-04,2015-04-13;2015-05-04;2015-06-02,8/19/2015,20,3/24/2015,4/13/2015,5/11/2015,6/4/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/13/2015,5/4/2015,6/2/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6690203041,2/20/2015,,8/19/2015,,2/20/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3263728602,2015-04-03;2015-05-02;2015-05-21,2015-04-17;2015-05-21,8/19/2015,14,4/3/2015,5/2/2015,5/21/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/17/2015,5/21/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7284641061,2014-08-21;2014-11-18;2014-12-06;2015-01-02;2015-02-16;2015-03-08;2015-03-18;2015-04-10;2015-04-15,2014-09-25;2014-11-28;2014-12-20;2015-02-04;2015-03-01;2015-03-18;2015-04-01;2015-04-15,8/19/2015,35,8/21/2014,11/18/2014,12/6/2014,1/2/2015,2/16/2015,3/8/2015,3/18/2015,4/10/2015,4/15/2015,,,,,,,,,,,,,,,,,,,,,,,,,9/25/2014,11/28/2014,12/20/2014,2/4/2015,3/1/2015,3/18/2015,4/1/2015,4/15/2015,,,,,,,,,,,,,,,,,,,,,,,,
2001759865,2015-05-01;2015-06-02;2015-06-15,2015-06-02;2015-06-15,8/19/2015,32,5/1/2015,6/2/2015,6/15/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/2/2015,6/15/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5958277187,4/16/2015,5/9/2015,8/19/2015,23,4/16/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/9/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5955541479,2015-03-06;2015-03-26;2015-04-09;2015-05-04;2015-06-09;2015-07-06;2015-08-08,2015-03-26;2015-04-09;2015-04-30;2015-06-05;2015-07-03;2015-08-06,8/19/2015,20,3/6/2015,3/26/2015,4/9/2015,5/4/2015,6/9/2015,7/6/2015,8/8/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,3/26/2015,4/9/2015,4/30/2015,6/5/2015,7/3/2015,8/6/2015,,,,,,,,,,,,,,,,,,,,,,,,,,
7780990687,7/16/2014,,8/19/2015,,7/16/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3413480258,2/18/2015,,8/19/2015,,2/18/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2172723080,2015-06-22;2015-07-21;2015-08-15,7/20/2015,8/19/2015,28,6/22/2015,7/21/2015,8/15/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/20/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5275535713,2015-03-31;2015-04-14;2015-04-23;2015-05-02;2015-05-17;2015-05-31;2015-06-13;2015-07-01;2015-07-23,2015-04-14;2015-04-23;2015-05-02;2015-05-16;2015-05-31;2015-06-13;2015-07-01;2015-07-22,8/19/2015,14,3/31/2015,4/14/2015,4/23/2015,5/2/2015,5/17/2015,5/31/2015,6/13/2015,7/1/2015,7/23/2015,,,,,,,,,,,,,,,,,,,,,,,,,4/14/2015,4/23/2015,5/2/2015,5/16/2015,5/31/2015,6/13/2015,7/1/2015,7/22/2015,,,,,,,,,,,,,,,,,,,,,,,,
2257223953,2015-06-03;2015-06-20;2015-06-22;2015-06-29;2015-07-14;2015-08-03,2015-06-20;2015-06-22;2015-06-29;2015-07-14;2015-08-03,8/19/2015,17,6/3/2015,6/20/2015,6/22/2015,6/29/2015,7/14/2015,8/3/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/20/2015,6/22/2015,6/29/2015,7/14/2015,8/3/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673538543,2014-08-11;2014-09-04;2014-09-17;2014-09-27;2014-10-02;2014-10-08;2014-10-19;2014-11-05;2014-11-23;2014-12-20;2015-01-11;2015-02-05;2015-03-04;2015-05-01,2014-08-29;2014-09-16;2014-09-26;2014-10-02;2014-10-08;2014-10-18;2014-11-04;2014-11-21;2014-12-19;2015-01-10;2015-02-04;2015-03-04;2015-05-01,8/19/2015,18,8/11/2014,9/4/2014,9/17/2014,9/27/2014,10/2/2014,10/8/2014,10/19/2014,11/5/2014,11/23/2014,12/20/2014,1/11/2015,2/5/2015,3/4/2015,5/1/2015,,,,,,,,,,,,,,,,,,,,8/29/2014,9/16/2014,9/26/2014,10/2/2014,10/8/2014,10/18/2014,11/4/2014,11/21/2014,12/19/2014,1/10/2015,2/4/2015,3/4/2015,5/1/2015,,,,,,,,,,,,,,,,,,,
6130454619,2014-08-30;2014-10-04;2014-10-18;2014-11-12;2014-12-27;2015-02-27;2015-03-04;2015-03-08;2015-03-11;2015-03-13;2015-03-27;2015-03-31;2015-04-10;2015-06-19,2014-09-28;2014-10-17;2014-11-03;2014-12-27;2015-02-27;2015-03-04;2015-03-08;2015-03-11;2015-03-12;2015-03-27;2015-03-31;2015-04-10;2015-06-17,8/19/2015,29,8/30/2014,10/4/2014,10/18/2014,11/12/2014,12/27/2014,2/27/2015,3/4/2015,3/8/2015,3/11/2015,3/13/2015,3/27/2015,3/31/2015,4/10/2015,6/19/2015,,,,,,,,,,,,,,,,,,,,9/28/2014,10/17/2014,11/3/2014,12/27/2014,2/27/2015,3/4/2015,3/8/2015,3/11/2015,3/12/2015,3/27/2015,3/31/2015,4/10/2015,6/17/2015,,,,,,,,,,,,,,,,,,,
1832279919,2014-11-13;2014-12-12,12/8/2014,8/19/2015,25,11/13/2014,12/12/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/8/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5489995289,2015-03-24;2015-04-09,4/9/2015,8/19/2015,16,3/24/2015,4/9/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/9/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810034989,2015-05-29;2015-06-19;2015-06-27;2015-07-11;2015-07-27;2015-08-18,2015-06-19;2015-06-26;2015-07-09;2015-07-27;2015-08-17,8/19/2015,21,5/29/2015,6/19/2015,6/27/2015,7/11/2015,7/27/2015,8/18/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/19/2015,6/26/2015,7/9/2015,7/27/2015,8/17/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
